job_id,usr_name,job_name,account,group,partition_name,host_name,priority,qos,work_dir,submit_line,nodes_req,cpu_req,gpu_req,mem_req,num_cpu,cpu_alloc,gpu_alloc,mem_alloc,nodelist,node_count,wallclock_req,node_alloc,mem_per_node,mem_per_cpu,ntask,slots,array_job_id,array_pos,freq_req,submit_time,start_time,eligible_time,queue_sec,wait_to_start_sec,submit_dayofweek,submit_month,submit_hour,start_dayofweek,start_month,start_hour,start_year,status
52,user092,WRF_testjob_52,acct02,group02,short,Hengicluster2025-n060,1182,normal,/home/user092/Hengicluster2025/test_job_000052,sbatch -p short -N 16 -n 913 WRF_testjob_52.sh,16,1024,0,2048,1017,1017,0,2034.46,"Hengicluster2025-n060,Hengicluster2025-n012,Hengicluster2025-n059,Hengicluster2025-n032,Hengicluster2025-n030,Hengicluster2025-n002,Hengicluster2025-n049,Hengicluster2025-n026,Hengicluster2025-n008,Hengicluster2025-n003,Hengicluster2025-n036,Hengicluster2025-n020,Hengicluster2025-n048,Hengicluster2025-n056,Hengicluster2025-n038,Hengicluster2025-n017",16,4598,16,127.15,2.0004,913,913,0,0,2,1763525700,1763525820,120,120,120,2,11,4,2,11,4,2025,RUNNING
53,user013,CP2K_testjob_53,acct03,group03,short,Hengicluster2025-n024,7398,express,/home/user013/Hengicluster2025/test_job_000053,sbatch -p short -N 3 -n 172 CP2K_testjob_53.sh,3,192,0,1536,189,189,0,1515.67,"Hengicluster2025-n024,Hengicluster2025-n060,Hengicluster2025-n047",3,5126,3,505.22,8.0194,172,172,0,0,3,1763526000,1763526120,120,120,120,2,11,4,2,11,4,2025,RUNNING
54,user098,NWChem_testjob_54,acct08,group03,short,Hengicluster2025-n049,120,normal,/home/user098/Hengicluster2025/test_job_000054,sbatch -p short -N 2 -n 27 NWChem_testjob_54.sh,2,32,0,1024,29,29,0,936.98,"Hengicluster2025-n049,Hengicluster2025-n021",2,13585,2,468.49,32.3096,27,27,50,84,0,1763526300,1763526420,120,120,120,2,11,4,2,11,4,2025,RUNNING
55,user052,OpenFoam_testjob_55,acct02,group02,gpu,Hengicluster2025-n010,9582,normal,/home/user052/Hengicluster2025/test_job_000055,sbatch -p gpu -N 5 -n 145 OpenFoam_testjob_55.sh,5,320,1,2560,230,230,1,1844.9,"Hengicluster2025-n010,Hengicluster2025-n030,Hengicluster2025-n053,Hengicluster2025-n009,Hengicluster2025-n049",5,7916,5,368.98,8.0213,145,145,0,0,0,1763526600,1763526720,120,120,120,2,11,4,2,11,4,2025,RUNNING
56,user071,WRF_testjob_56,acct01,group01,medium,Hengicluster2025-n030,8450,high,/home/user071/Hengicluster2025/test_job_000056,sbatch -p medium -N 2 -n 15 WRF_testjob_56.sh,2,32,0,128,25,25,0,103.25,"Hengicluster2025-n030,Hengicluster2025-n057",2,31640,2,51.63,4.1301,15,15,0,0,0,1763526900,1763527020,120,120,120,2,11,4,2,11,4,2025,RUNNING
57,user059,TensorFlow_testjob_57,acct09,group04,short,Hengicluster2025-n003,2697,normal,/home/user059/Hengicluster2025/test_job_000057,sbatch -p short -N 6 -n 189 TensorFlow_testjob_57.sh,6,384,0,192,287,287,0,143.59,"Hengicluster2025-n003,Hengicluster2025-n009,Hengicluster2025-n013,Hengicluster2025-n038,Hengicluster2025-n016,Hengicluster2025-n058",6,10166,6,23.93,0.5003,189,189,0,0,1,1763527200,1763527320,120,120,120,2,11,4,2,11,4,2025,RUNNING
58,user024,NAMD_testjob_58,acct04,group04,debug,Hengicluster2025-n049,8393,low,/home/user024/Hengicluster2025/test_job_000058,sbatch -p debug -N 4 -n 16 NAMD_testjob_58.sh,4,32,0,128,26,26,0,107.19,"Hengicluster2025-n049,Hengicluster2025-n027,Hengicluster2025-n011,Hengicluster2025-n017",4,4681,4,26.8,4.1227,16,16,50,40,0,1763527500,1763527620,120,120,120,2,11,4,2,11,4,2025,RUNNING
59,user017,LAMMPS_testjob_59,acct07,group02,medium,Hengicluster2025-n023,9145,high,/home/user017/Hengicluster2025/test_job_000059,sbatch -p medium -N 4 -n 31 LAMMPS_testjob_59.sh,4,64,0,128,49,49,0,99.24,"Hengicluster2025-n023,Hengicluster2025-n021,Hengicluster2025-n006,Hengicluster2025-n008",4,17593,4,24.81,2.0252,31,31,0,0,1,1763527800,1763527920,120,120,120,2,11,4,2,11,4,2025,RUNNING
60,user066,WRF_testjob_60,acct06,group01,medium,Hengicluster2025-n026,1259,high,/home/user066/Hengicluster2025/test_job_000060,sbatch -p medium -N 2 -n 21 WRF_testjob_60.sh,2,32,0,1024,30,30,0,974.72,"Hengicluster2025-n026,Hengicluster2025-n021",2,17364,2,487.36,32.4907,21,21,0,0,1,1763528100,1763528220,120,120,120,2,11,4,2,11,4,2025,RUNNING
61,user090,Gaussian_testjob_61,acct10,group05,short,Hengicluster2025-n057,7955,normal,/home/user090/Hengicluster2025/test_job_000061,sbatch -p short -N 3 -n 15 Gaussian_testjob_61.sh,3,24,0,384,22,22,0,361.05,"Hengicluster2025-n057,Hengicluster2025-n034,Hengicluster2025-n041",3,11602,3,120.35,16.4115,15,15,60,79,3,1763528400,1763528520,120,120,120,2,11,5,2,11,5,2025,RUNNING
62,user089,TensorFlow_testjob_62,acct09,group04,medium,Hengicluster2025-n041,9208,high,/home/user089/Hengicluster2025/test_job_000062,sbatch -p medium -N 6 -n 128 TensorFlow_testjob_62.sh,6,192,0,384,184,184,0,369.03,"Hengicluster2025-n041,Hengicluster2025-n008,Hengicluster2025-n025,Hengicluster2025-n026,Hengicluster2025-n035,Hengicluster2025-n006",6,22701,6,61.5,2.0056,128,128,60,70,1,1763528700,1763528820,120,120,120,2,11,5,2,11,5,2025,RUNNING
63,user077,GROMACS_testjob_63,acct07,group02,short,Hengicluster2025-n040,5941,low,/home/user077/Hengicluster2025/test_job_000063,sbatch -p short -N 15 -n 90 GROMACS_testjob_63.sh,15,120,0,480,95,95,0,381.44,"Hengicluster2025-n040,Hengicluster2025-n054,Hengicluster2025-n017,Hengicluster2025-n015,Hengicluster2025-n029,Hengicluster2025-n002,Hengicluster2025-n033,Hengicluster2025-n047,Hengicluster2025-n050,Hengicluster2025-n005,Hengicluster2025-n013,Hengicluster2025-n018,Hengicluster2025-n006,Hengicluster2025-n052,Hengicluster2025-n042",15,12538,15,25.43,4.0152,90,90,0,0,0,1763529000,1763529120,120,120,120,2,11,5,2,11,5,2025,RUNNING
64,user073,QuantumESPRESSO_testjob_64,acct03,group03,long,Hengicluster2025-n038,5785,normal,/home/user073/Hengicluster2025/test_job_000064,sbatch -p long -N 4 -n 83 QuantumESPRESSO_testjob_64.sh,4,128,0,128,115,115,0,115.33,"Hengicluster2025-n038,Hengicluster2025-n046,Hengicluster2025-n041,Hengicluster2025-n033",4,41273,4,28.83,1.0029,83,83,0,0,2,1763529300,1763529420,120,120,120,2,11,5,2,11,5,2025,RUNNING
65,user029,ABINIT_testjob_65,acct09,group04,long,Hengicluster2025-n025,580,normal,/home/user029/Hengicluster2025/test_job_000065,sbatch -p long -N 13 -n 50 ABINIT_testjob_65.sh,13,104,0,832,94,94,0,757.99,"Hengicluster2025-n025,Hengicluster2025-n046,Hengicluster2025-n059,Hengicluster2025-n036,Hengicluster2025-n019,Hengicluster2025-n051,Hengicluster2025-n053,Hengicluster2025-n020,Hengicluster2025-n003,Hengicluster2025-n012,Hengicluster2025-n037,Hengicluster2025-n031,Hengicluster2025-n021",13,76795,13,58.31,8.0637,50,50,0,0,0,1763529600,1763529720,120,120,120,2,11,5,2,11,5,2025,RUNNING
66,user082,Nektar++_testjob_66,acct02,group02,medium,Hengicluster2025-n025,3823,normal,/home/user082/Hengicluster2025/test_job_000066,sbatch -p medium -N 8 -n 190 Nektar++_testjob_66.sh,8,256,0,4096,198,198,0,3174.53,"Hengicluster2025-n025,Hengicluster2025-n001,Hengicluster2025-n029,Hengicluster2025-n048,Hengicluster2025-n058,Hengicluster2025-n024,Hengicluster2025-n045,Hengicluster2025-n057",8,11131,8,396.82,16.033,190,190,0,0,0,1763529900,1763530020,120,120,120,2,11,5,2,11,5,2025,RUNNING
67,user049,CP2K_testjob_67,acct09,group04,medium,Hengicluster2025-n032,1836,normal,/home/user049/Hengicluster2025/test_job_000067,sbatch -p medium -N 2 -n 17 CP2K_testjob_67.sh,2,32,0,1024,24,24,0,796.31,"Hengicluster2025-n032,Hengicluster2025-n052",2,20255,2,398.16,33.1797,17,17,0,0,2,1763530200,1763530320,120,120,120,2,11,5,2,11,5,2025,RUNNING
68,user052,WRF_testjob_68,acct02,group02,medium,Hengicluster2025-n015,1743,normal,/home/user052/Hengicluster2025/test_job_000068,sbatch -p medium -N 1 -n 40 WRF_testjob_68.sh,1,64,0,32,46,46,0,23.49,Hengicluster2025-n015,1,28260,1,23.49,0.5106,40,40,60,91,0,1763530500,1763530620,120,120,120,2,11,5,2,11,5,2025,RUNNING
69,user082,ANSYS_testjob_69,acct02,group02,short,Hengicluster2025-n038,6170,normal,/home/user082/Hengicluster2025/test_job_000069,sbatch -p short -N 16 -n 390 ANSYS_testjob_69.sh,16,512,0,2048,436,436,0,1744.77,"Hengicluster2025-n038,Hengicluster2025-n044,Hengicluster2025-n011,Hengicluster2025-n053,Hengicluster2025-n060,Hengicluster2025-n024,Hengicluster2025-n056,Hengicluster2025-n049,Hengicluster2025-n032,Hengicluster2025-n033,Hengicluster2025-n048,Hengicluster2025-n045,Hengicluster2025-n019,Hengicluster2025-n002,Hengicluster2025-n004,Hengicluster2025-n031",16,9062,16,109.05,4.0018,390,390,0,0,4,1763530800,1763530920,120,120,120,2,11,5,2,11,5,2025,RUNNING
70,user016,LAMMPS_testjob_70,acct06,group01,short,Hengicluster2025-n015,9822,low,/home/user016/Hengicluster2025/test_job_000070,sbatch -p short -N 3 -n 51 LAMMPS_testjob_70.sh,3,96,0,768,85,85,0,680.11,"Hengicluster2025-n015,Hengicluster2025-n030,Hengicluster2025-n034",3,7503,3,226.7,8.0013,51,51,0,0,2,1763531100,1763531220,120,120,120,2,11,5,2,11,5,2025,RUNNING
71,user020,ABINIT_testjob_71,acct10,group05,short,Hengicluster2025-n001,9021,high,/home/user020/Hengicluster2025/test_job_000071,sbatch -p short -N 16 -n 577 ABINIT_testjob_71.sh,16,1024,0,4096,863,863,0,3453.76,"Hengicluster2025-n001,Hengicluster2025-n034,Hengicluster2025-n060,Hengicluster2025-n006,Hengicluster2025-n022,Hengicluster2025-n029,Hengicluster2025-n057,Hengicluster2025-n026,Hengicluster2025-n042,Hengicluster2025-n045,Hengicluster2025-n050,Hengicluster2025-n052,Hengicluster2025-n005,Hengicluster2025-n019,Hengicluster2025-n035,Hengicluster2025-n031",16,8521,16,215.86,4.002,577,577,70,83,4,1763531400,1763531520,120,120,120,2,11,5,2,11,5,2025,RUNNING
72,user097,NAMD_testjob_72,acct07,group02,long,Hengicluster2025-n001,3178,high,/home/user097/Hengicluster2025/test_job_000072,sbatch -p long -N 14 -n 291 NAMD_testjob_72.sh,14,448,0,3584,349,349,0,2799.42,"Hengicluster2025-n001,Hengicluster2025-n035,Hengicluster2025-n002,Hengicluster2025-n038,Hengicluster2025-n045,Hengicluster2025-n033,Hengicluster2025-n008,Hengicluster2025-n049,Hengicluster2025-n055,Hengicluster2025-n051,Hengicluster2025-n040,Hengicluster2025-n029,Hengicluster2025-n020,Hengicluster2025-n031",14,49700,14,199.96,8.0212,291,291,70,94,0,1763531700,1763531820,120,120,120,2,11,5,2,11,5,2025,RUNNING
73,user084,QuantumESPRESSO_testjob_73,acct04,group04,long,Hengicluster2025-n045,6985,high,/home/user084/Hengicluster2025/test_job_000073,sbatch -p long -N 15 -n 139 QuantumESPRESSO_testjob_73.sh,15,240,0,960,218,218,0,872.96,"Hengicluster2025-n045,Hengicluster2025-n044,Hengicluster2025-n038,Hengicluster2025-n031,Hengicluster2025-n015,Hengicluster2025-n012,Hengicluster2025-n019,Hengicluster2025-n008,Hengicluster2025-n034,Hengicluster2025-n010,Hengicluster2025-n055,Hengicluster2025-n035,Hengicluster2025-n020,Hengicluster2025-n029,Hengicluster2025-n026",15,20323,15,58.2,4.0044,139,139,0,0,0,1763532000,1763532120,120,120,120,2,11,6,2,11,6,2025,RUNNING
74,user021,OpenFoam_testjob_74,acct01,group01,debug,Hengicluster2025-n004,1756,high,/home/user021/Hengicluster2025/test_job_000074,sbatch -p debug -N 3 -n 16 OpenFoam_testjob_74.sh,3,24,0,96,21,21,0,85.81,"Hengicluster2025-n004,Hengicluster2025-n012,Hengicluster2025-n017",3,4306,3,28.6,4.0864,16,16,70,41,2,1763532300,1763532420,120,120,120,2,11,6,2,11,6,2025,RUNNING
75,user012,VASP_testjob_75,acct02,group02,medium,Hengicluster2025-n012,3527,low,/home/user012/Hengicluster2025/test_job_000075,sbatch -p medium -N 10 -n 137 VASP_testjob_75.sh,10,160,0,1280,140,140,0,1124.53,"Hengicluster2025-n012,Hengicluster2025-n038,Hengicluster2025-n057,Hengicluster2025-n030,Hengicluster2025-n049,Hengicluster2025-n047,Hengicluster2025-n023,Hengicluster2025-n015,Hengicluster2025-n053,Hengicluster2025-n018",10,40645,10,112.45,8.0324,137,137,0,0,0,1763532600,1763532720,120,120,120,2,11,6,2,11,6,2025,RUNNING
76,user046,OpenFoam_testjob_76,acct06,group01,medium,Hengicluster2025-n026,7903,normal,/home/user046/Hengicluster2025/test_job_000076,sbatch -p medium -N 10 -n 180 OpenFoam_testjob_76.sh,10,320,0,2560,319,319,0,2554.46,"Hengicluster2025-n026,Hengicluster2025-n009,Hengicluster2025-n038,Hengicluster2025-n049,Hengicluster2025-n013,Hengicluster2025-n017,Hengicluster2025-n010,Hengicluster2025-n020,Hengicluster2025-n052,Hengicluster2025-n055",10,19061,10,255.45,8.0077,180,180,70,46,1,1763532900,1763533020,120,120,120,2,11,6,2,11,6,2025,RUNNING
77,user057,Gaussian_testjob_77,acct07,group02,medium,Hengicluster2025-n048,5527,express,/home/user057/Hengicluster2025/test_job_000077,sbatch -p medium -N 2 -n 40 Gaussian_testjob_77.sh,2,64,0,256,49,49,0,196.84,"Hengicluster2025-n048,Hengicluster2025-n031",2,41639,2,98.42,4.0172,40,40,70,91,0,1763533200,1763533320,120,120,120,2,11,6,2,11,6,2025,RUNNING
78,user084,GROMACS_testjob_78,acct04,group04,medium,Hengicluster2025-n011,6756,low,/home/user084/Hengicluster2025/test_job_000078,sbatch -p medium -N 14 -n 565 GROMACS_testjob_78.sh,14,896,0,896,698,698,0,698.8,"Hengicluster2025-n011,Hengicluster2025-n043,Hengicluster2025-n019,Hengicluster2025-n036,Hengicluster2025-n031,Hengicluster2025-n047,Hengicluster2025-n056,Hengicluster2025-n060,Hengicluster2025-n026,Hengicluster2025-n027,Hengicluster2025-n050,Hengicluster2025-n035,Hengicluster2025-n059,Hengicluster2025-n052",14,9695,14,49.91,1.0012,565,565,0,0,4,1763533500,1763533620,120,120,120,2,11,6,2,11,6,2025,RUNNING
79,user087,QuantumESPRESSO_testjob_79,acct07,group02,medium,Hengicluster2025-n048,1357,express,/home/user087/Hengicluster2025/test_job_000079,sbatch -p medium -N 1 -n 11 QuantumESPRESSO_testjob_79.sh,1,16,0,128,12,12,0,99.43,Hengicluster2025-n048,1,8931,1,99.43,8.2858,11,11,0,0,3,1763533800,1763533920,120,120,120,2,11,6,2,11,6,2025,RUNNING
80,user036,WRF_testjob_80,acct06,group01,medium,Hengicluster2025-n011,4621,low,/home/user036/Hengicluster2025/test_job_000080,sbatch -p medium -N 4 -n 104 WRF_testjob_80.sh,4,128,0,512,113,113,0,452.7,"Hengicluster2025-n011,Hengicluster2025-n005,Hengicluster2025-n022,Hengicluster2025-n033",4,9272,4,113.17,4.0062,104,104,0,0,1,1763534100,1763534220,120,120,120,2,11,6,2,11,6,2025,RUNNING
81,user018,WRF_testjob_81,acct08,group03,medium,Hengicluster2025-n049,3993,normal,/home/user018/Hengicluster2025/test_job_000081,sbatch -p medium -N 16 -n 169 WRF_testjob_81.sh,16,256,0,512,207,207,0,415.64,"Hengicluster2025-n049,Hengicluster2025-n005,Hengicluster2025-n007,Hengicluster2025-n003,Hengicluster2025-n029,Hengicluster2025-n001,Hengicluster2025-n051,Hengicluster2025-n037,Hengicluster2025-n044,Hengicluster2025-n047,Hengicluster2025-n022,Hengicluster2025-n058,Hengicluster2025-n019,Hengicluster2025-n026,Hengicluster2025-n060,Hengicluster2025-n050",16,35190,16,25.98,2.0079,169,169,0,0,3,1763534400,1763534520,120,120,120,2,11,6,2,11,6,2025,RUNNING
82,user037,NWChem_testjob_82,acct07,group02,short,Hengicluster2025-n049,5619,low,/home/user037/Hengicluster2025/test_job_000082,sbatch -p short -N 8 -n 101 NWChem_testjob_82.sh,8,128,0,256,116,116,0,233.46,"Hengicluster2025-n049,Hengicluster2025-n020,Hengicluster2025-n014,Hengicluster2025-n033,Hengicluster2025-n004,Hengicluster2025-n031,Hengicluster2025-n048,Hengicluster2025-n058",8,4557,8,29.18,2.0126,101,101,80,36,1,1763534700,1763534820,120,120,120,2,11,6,2,11,6,2025,RUNNING
83,user043,PyTorch_testjob_83,acct03,group03,debug,Hengicluster2025-n025,4514,normal,/home/user043/Hengicluster2025/test_job_000083,sbatch -p debug -N 1 -n 15 PyTorch_testjob_83.sh,1,32,0,256,26,26,0,208.69,Hengicluster2025-n025,1,4764,1,208.69,8.0264,15,15,0,0,0,1763535000,1763535120,120,120,120,2,11,6,2,11,6,2025,RUNNING
84,user100,QuantumESPRESSO_testjob_84,acct10,group05,long,Hengicluster2025-n022,1973,express,/home/user100/Hengicluster2025/test_job_000084,sbatch -p long -N 15 -n 365 QuantumESPRESSO_testjob_84.sh,15,480,0,1920,417,417,0,1670.37,"Hengicluster2025-n022,Hengicluster2025-n035,Hengicluster2025-n013,Hengicluster2025-n021,Hengicluster2025-n027,Hengicluster2025-n043,Hengicluster2025-n001,Hengicluster2025-n052,Hengicluster2025-n004,Hengicluster2025-n040,Hengicluster2025-n048,Hengicluster2025-n056,Hengicluster2025-n029,Hengicluster2025-n010,Hengicluster2025-n059",15,92974,15,111.36,4.0057,365,365,80,100,0,1763535300,1763535420,120,120,120,2,11,6,2,11,6,2025,RUNNING
85,user068,Gaussian_testjob_85,acct08,group03,medium,Hengicluster2025-n035,1959,normal,/home/user068/Hengicluster2025/test_job_000085,sbatch -p medium -N 13 -n 76 Gaussian_testjob_85.sh,13,104,0,832,85,85,0,682.86,"Hengicluster2025-n035,Hengicluster2025-n018,Hengicluster2025-n039,Hengicluster2025-n005,Hengicluster2025-n052,Hengicluster2025-n020,Hengicluster2025-n011,Hengicluster2025-n013,Hengicluster2025-n015,Hengicluster2025-n021,Hengicluster2025-n042,Hengicluster2025-n058,Hengicluster2025-n054",13,25111,13,52.53,8.0337,76,76,0,0,0,1763535600,1763535720,120,120,120,2,11,7,2,11,7,2025,RUNNING
86,user005,WRF_testjob_86,acct05,group05,long,Hengicluster2025-n046,6029,low,/home/user005/Hengicluster2025/test_job_000086,sbatch -p long -N 6 -n 50 WRF_testjob_86.sh,6,96,0,3072,79,79,0,2557.98,"Hengicluster2025-n046,Hengicluster2025-n060,Hengicluster2025-n025,Hengicluster2025-n044,Hengicluster2025-n055,Hengicluster2025-n027",6,117359,6,426.33,32.3795,50,50,80,40,0,1763535900,1763536020,120,120,120,2,11,7,2,11,7,2025,RUNNING
87,user065,Nektar++_testjob_87,acct05,group05,long,Hengicluster2025-n005,9623,low,/home/user065/Hengicluster2025/test_job_000087,sbatch -p long -N 8 -n 208 Nektar++_testjob_87.sh,8,512,0,4096,402,402,0,3216.92,"Hengicluster2025-n005,Hengicluster2025-n057,Hengicluster2025-n014,Hengicluster2025-n042,Hengicluster2025-n001,Hengicluster2025-n022,Hengicluster2025-n017,Hengicluster2025-n034",8,105730,8,402.12,8.0023,208,208,0,0,2,1763536200,1763536320,120,120,120,2,11,7,2,11,7,2025,RUNNING
88,user042,WRF_testjob_88,acct02,group02,debug,Hengicluster2025-n026,3747,express,/home/user042/Hengicluster2025/test_job_000088,sbatch -p debug -N 3 -n 38 WRF_testjob_88.sh,3,96,0,768,72,72,0,576.97,"Hengicluster2025-n026,Hengicluster2025-n014,Hengicluster2025-n021",3,5760,3,192.32,8.0135,38,38,80,95,1,1763536500,1763536620,120,120,120,2,11,7,2,11,7,2025,RUNNING
89,user047,WRF_testjob_89,acct07,group02,long,Hengicluster2025-n042,2365,low,/home/user047/Hengicluster2025/test_job_000089,sbatch -p long -N 13 -n 283 WRF_testjob_89.sh,13,416,0,6656,345,345,0,5520.06,"Hengicluster2025-n042,Hengicluster2025-n011,Hengicluster2025-n036,Hengicluster2025-n033,Hengicluster2025-n035,Hengicluster2025-n057,Hengicluster2025-n030,Hengicluster2025-n020,Hengicluster2025-n040,Hengicluster2025-n047,Hengicluster2025-n049,Hengicluster2025-n034,Hengicluster2025-n044",13,116835,13,424.62,16.0002,283,283,0,0,1,1763536800,1763536920,120,120,120,2,11,7,2,11,7,2025,RUNNING
90,user082,GROMACS_testjob_90,acct02,group02,short,Hengicluster2025-n006,3434,normal,/home/user082/Hengicluster2025/test_job_000090,sbatch -p short -N 16 -n 225 GROMACS_testjob_90.sh,16,512,0,2048,382,382,0,1529.04,"Hengicluster2025-n006,Hengicluster2025-n044,Hengicluster2025-n004,Hengicluster2025-n017,Hengicluster2025-n031,Hengicluster2025-n018,Hengicluster2025-n011,Hengicluster2025-n050,Hengicluster2025-n010,Hengicluster2025-n014,Hengicluster2025-n025,Hengicluster2025-n059,Hengicluster2025-n042,Hengicluster2025-n051,Hengicluster2025-n049,Hengicluster2025-n047",16,13991,16,95.57,4.0027,225,225,0,0,4,1763537100,1763537220,120,120,120,2,11,7,2,11,7,2025,RUNNING
91,user052,Nektar++_testjob_91,acct02,group02,medium,Hengicluster2025-n019,7331,low,/home/user052/Hengicluster2025/test_job_000091,sbatch -p medium -N 1 -n 26 Nektar++_testjob_91.sh,1,64,0,512,52,52,0,423.14,Hengicluster2025-n019,1,34344,1,423.14,8.1372,26,26,0,0,1,1763537400,1763537520,120,120,120,2,11,7,2,11,7,2025,RUNNING
92,user069,NAMD_testjob_92,acct09,group04,long,Hengicluster2025-n021,5602,low,/home/user069/Hengicluster2025/test_job_000092,sbatch -p long -N 11 -n 149 NAMD_testjob_92.sh,11,176,0,1408,166,166,0,1334.94,"Hengicluster2025-n021,Hengicluster2025-n057,Hengicluster2025-n043,Hengicluster2025-n027,Hengicluster2025-n029,Hengicluster2025-n055,Hengicluster2025-n042,Hengicluster2025-n001,Hengicluster2025-n019,Hengicluster2025-n040,Hengicluster2025-n044",11,14518,11,121.36,8.0418,149,149,0,0,0,1763537700,1763537820,120,120,120,2,11,7,2,11,7,2025,RUNNING
93,user048,GROMACS_testjob_93,acct08,group03,short,Hengicluster2025-n043,1679,low,/home/user048/Hengicluster2025/test_job_000093,sbatch -p short -N 14 -n 237 GROMACS_testjob_93.sh,14,448,0,896,426,426,0,853.88,"Hengicluster2025-n043,Hengicluster2025-n026,Hengicluster2025-n042,Hengicluster2025-n046,Hengicluster2025-n006,Hengicluster2025-n037,Hengicluster2025-n019,Hengicluster2025-n020,Hengicluster2025-n027,Hengicluster2025-n003,Hengicluster2025-n044,Hengicluster2025-n036,Hengicluster2025-n029,Hengicluster2025-n015",14,5109,14,60.99,2.0044,237,237,0,0,2,1763538000,1763538120,120,120,120,2,11,7,2,11,7,2025,RUNNING
94,user055,VASP_testjob_94,acct05,group05,short,Hengicluster2025-n013,8184,normal,/home/user055/Hengicluster2025/test_job_000094,sbatch -p short -N 11 -n 59 VASP_testjob_94.sh,11,88,0,352,81,81,0,326.42,"Hengicluster2025-n013,Hengicluster2025-n010,Hengicluster2025-n031,Hengicluster2025-n053,Hengicluster2025-n037,Hengicluster2025-n001,Hengicluster2025-n009,Hengicluster2025-n003,Hengicluster2025-n011,Hengicluster2025-n007,Hengicluster2025-n026",11,10217,11,29.67,4.0298,59,59,0,0,2,1763538300,1763538420,120,120,120,2,11,7,2,11,7,2025,RUNNING
95,user068,GROMACS_testjob_95,acct08,group03,long,Hengicluster2025-n036,5213,normal,/home/user068/Hengicluster2025/test_job_000095,sbatch -p long -N 5 -n 68 GROMACS_testjob_95.sh,5,160,0,640,118,118,0,474.59,"Hengicluster2025-n036,Hengicluster2025-n008,Hengicluster2025-n013,Hengicluster2025-n012,Hengicluster2025-n060",5,39872,5,94.92,4.022,68,68,0,0,1,1763538600,1763538720,120,120,120,2,11,7,2,11,7,2025,RUNNING
96,user063,ABINIT_testjob_96,acct03,group03,long,Hengicluster2025-n020,3420,express,/home/user063/Hengicluster2025/test_job_000096,sbatch -p long -N 1 -n 7 ABINIT_testjob_96.sh,1,16,0,512,12,12,0,396.78,Hengicluster2025-n020,1,162183,1,396.78,33.0647,7,7,0,0,1,1763538900,1763539020,120,120,120,2,11,7,2,11,7,2025,RUNNING
97,user089,ABINIT_testjob_97,acct09,group04,medium,Hengicluster2025-n048,4933,express,/home/user089/Hengicluster2025/test_job_000097,sbatch -p medium -N 3 -n 67 ABINIT_testjob_97.sh,3,96,0,1536,89,89,0,1434.72,"Hengicluster2025-n048,Hengicluster2025-n012,Hengicluster2025-n040",3,25958,3,478.24,16.1204,67,67,0,0,4,1763539200,1763539320,120,120,120,2,11,8,2,11,8,2025,RUNNING
